id,created_at,published_at,nome,sigla,preco,oscilacao_dia,liquidez,ultimo_rendimento,dy,pl,rentabilidade_mes,descricao,data_construcao_fundo,num_cotas_emitidas,vi_cota,tipo_gestao,publico_alvo,mandato,segmento,prazo_duracao,taxa_adm,yd_1,yd_3,yd_6,yd_12,yd_1_p,yd_3_p,yd_6_p,yd_12_p,num_ativos,num_estados,url
461,2019-07-20 09:40:24.472000,2019-07-20 09:40:24.472000,FDO INV IMOB OURINVEST LOGÍSTICA,OULG11B,112.90,-0.09,89,0.82,0.72,90mi,6.03,"",N/A,1061694,N/A,Ativa,Investidor Qualificado,Renda,Outros,Indeterminado,"1,00% a.a.",0.8152,2.4528,4.9056,9.8112,0.72,2.17,4.35,8.69,1,1,https://www.fundsexplorer.com.br/funds/OULG11B
462,2019-07-20 09:40:27.871000,2019-07-20 09:40:27.871000,PÁTRIA EDIFÍCIOS CORPORATIVOS FDO INV IMOB - FII,PATC11,100.00,+1.01,6012,0.26,0.26,150mi,0.35,"",02 de Abril de 2019,1502052,100.00,Ativa,Investidores em Geral,Renda,Lajes Corporativas,Indeterminado,"1,175%",0.2620,0.8620,1.7239,3.4478,0.26,0.86,1.72,3.45,1,1,https://www.fundsexplorer.com.br/funds/PATC11
463,2019-07-20 09:40:29.771000,2019-07-20 09:40:29.771000,POLO FDO INV IMOB - FII RECEBÍVEIS IMOBILIÁRIOS I,PLRI11,63.13,-0.49,123,0.18,0.28,72mi,-0.19,"


                  O  Fundo  é  constituído  sob  a  forma  de  condomínio  fechado,  de  modo  que  suas  Cotas  somente  serão resgatadas ao término do prazo de duração do Fundo, ou ainda em virtude de sua liquidação, sendo admitida a amortização das Cotas, conforme disposto no presente Regulamento. O Fundo tem por objeto a captação de   recursos   por   meio   do   sistema   de distribuição   de   valores   mobiliários   para participação   em empreendimentos imobiliários por meio da aquisição de Ativos.
                


",01 de Agosto de 2011,954304,100.00,Ativa,Investidor Qualificado,Títulos e Valores Mobiliários,Títulos e Val Mob,Indeterminado,N/A,0.1839,1.0485,1.7632,5.1645,0.29,1.66,2.79,8.18,0,0,https://www.fundsexplorer.com.br/funds/PLRI11
464,2019-07-20 09:40:31.742000,2019-07-20 09:40:31.742000,POLO FDO INV IMOB - RECEBÍVEIS IMOB II - FII,PORD11,107.88,+0.01,597,4.35,3.89,100mi,2.06,"


                  Público-alvo: O  Fundo  é  destinado  a  investidores  qualificados  nos  termos  do  artigo  109  da  Instrução  CVM  nº 409,  residentes  e domiciliados no Brasil ou no exterior. O investimento no Fundo não é adequado a investidores que buscam retornos de curto prazo e/ou necessitem de liquidez em seus investimentos. 
Patrimônio do Fundo: Conforme descrito no Regulamento, o Fundo poderá adquirir os Ativos, que estarão preponderantemente alocados nos Ativos Imobiliários, observada a Política de Investimento prevista no capítulo 5 do Regulamento. 
Forma de Condomínio:  O Fundo é um fundo de investimento imobiliário constituído sob a forma de condomínio fechado, o que implica que o resgate das Cotas somente se dará na hipótese de liquidação do Fundo. 
Prazo: O Fundo tem prazo de duração indeterminado, sendo que a dissolução e liquidação dar-se-á exclusivamente nas hipóteses  previstas  na  regulamentação  aplicável  ou por  meio  de  deliberação  da  Assembleia  Geral  de  Cotistas, respeitado o quórum estabelecido para tanto.
                


",19 de Setembro de 2012,1000000,100.00,Ativa,Investidor Qualificado,Títulos e Valores Mobiliários,Títulos e Val Mob,Indeterminado,N/A,4.3539,4.3539,4.3539,11.4591,4.04,4.04,4.04,10.62,0,0,https://www.fundsexplorer.com.br/funds/PORD11
465,2019-07-20 09:40:33.828000,2019-07-20 09:40:33.828000,FDO INV IMOB - FII PARQUE D. PEDRO SHOPPING CENTER,PQDP11,3379.99,+1.26,35,15.09,0.48,700mi,3.31,"


                  O Fundo, constituído em 12 de maio de 2009, sob forma de condomínio fechado, com o prazo indeterminado de duração.  
                


",12 de Maio de 2009,238477,0.00,Passiva,Investidores em Geral,Renda,Shoppings,Indeterminado,"0,23% aa sobre o patrimônio líquido do fundo",15.0878,42.1601,84.7091,172.4283,0.45,1.25,2.51,5.10,1,1,https://www.fundsexplorer.com.br/funds/PQDP11
466,2019-07-20 09:40:35.858000,2019-07-20 09:40:35.858000,FDO INV IMOB - FII PRESIDENTE VARGAS,PRSV11,456.00,+0.00,55,2.00,0.44,79mi,2.94,"


                  (i)  Forma  de  constituição:  condomínio  fechado;  (ii)  prazo  de  duração:  indeterminado;  (iii)  taxa  de  Administração: 0,375% a.a. sobre o Patrimônio Líquido do Fundo (valor mínimo mensal de R$ 40 mil).
                


",31 de Outubro de 2008,195000,1.000.00,Passiva,Investidores em Geral,Renda,Lajes Corporativas,Indeterminado,N/A,2.0000,6.1000,12.0700,20.8200,0.44,1.34,2.65,4.57,2,1,https://www.fundsexplorer.com.br/funds/PRSV11
467,2019-07-20 09:40:39.015000,2019-07-20 09:40:39.015000,JHSF RIO BRAVO FAZENDA BOA VISTA CAP. PROT. - FII,RBBV11,83.13,-0.02,1911,0.21,0.25,130mi,0.61,"


                  Fundo  de  Investimento  Imobiliário,  constituído  sob  a  forma  de  condomínio  fechado,  com prazo  de duração de 96 (noventa e seis) meses, a contar da concessão da autorização de funcionamento do Fundo pela CVM
                


",18 de Setembro de 2012,400000,100.00,Passiva,Investidores em Geral,Híbrido,Títulos e Val Mob,Determinado,N/A,0.2051,1.6961,2.7066,6.0407,0.25,2.04,3.26,7.27,1,1,https://www.fundsexplorer.com.br/funds/RBBV11
468,2019-07-20 09:40:43.246000,2019-07-20 09:40:43.246000,RB CAPITAL DESENV. RESID. II FDO INV IMOB - FII,RBDS11,215.15,+0.07,103,2.44,1.14,18mi,9.31,"


                  O Fundo, denominado RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII, é um fundo de investimento imobiliário constituído sob a forma de condomínio fechado.
                


",16 de Agosto de 2010,37957,1.000.00,Ativa,Investidor Qualificado,Desenvolvimento para Venda,Residencial,Determinado,2% a.a.,2.4376,7.0142,23.2455,65.1836,1.13,3.26,10.80,30.30,0,0,https://www.fundsexplorer.com.br/funds/RBDS11
469,2019-07-20 09:40:45.537000,2019-07-20 09:40:45.537000,FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO BRAVO RENDA EDUCACIONAL,RBED11,169.52,+0.13,1848,1.00,0.55,110mi,-2.57,"


                  O  Fundo  tem  por  objeto  a  realização  de investimentos  imobiliários  de  longo  prazo,  por  meio  da aquisição,

(i)  através  da  formalização  dos  Instrumentos  de  Aquisição,  construção  e/ou  eventual adaptação de  Ativos Alvo  para posterior  locação à AELTDA, mediante a celebração de Contratos de Locação  Atípica;
(ii)  de  Títulos  e  Valores  Mobiliários  que  tenham  a  AELTDA  e/ou  a  AESAPAR  como devedora,  coobrigada  e/ou  fiadora;  ou  ainda,
(iii)  a  realização  de  investimentos  em  Ativos  de Investimento, observados os termos e condições da legislação e regulamentação vigentes. Os Ativos Alvo que venham a ser adquiridos pelo Fundo deverão ser objeto de prévio Laudo de Avaliação, sendo certo que os Títulos e Valores Mobiliários poderão ser adquiridos por qualquer valor menor ou igual ao seu respectivo valor de face, acrescido da remuneração, calculada pro rata temporis desde a data de emissão ou data da ultima amortização, até a data da efetiva aquisição pelo Fundo.
                


",20 de Setembro de 2011,752500,100.00,Passiva,Investidores em Geral,Desenvolvimento para Renda,Outros,Indeterminado,"0,37% ao ano",1.0000,3.4800,7.1800,14.5000,0.59,2.05,4.24,8.55,2,2,https://www.fundsexplorer.com.br/funds/RBED11
470,2019-07-20 09:40:47.884000,2019-07-20 09:40:47.884000,RB CAPITAL GENERAL SHOP SULACAP FDO INV IMOB - FII,RBGS11,42.99,+0.56,1291,0.21,0.50,100mi,-3.67,"


                  Fundo Imobiliário constituído sob a forma de condomínio fechado, com prazo indeterminado.
                


",10 de Maio de 2011,1078000,100.00,Passiva,Investidores em Geral,Renda,Shoppings,Indeterminado,"0,23% a.a.",0.2116,0.4569,1.2262,2.0170,0.49,1.06,2.85,4.69,1,1,https://www.fundsexplorer.com.br/funds/RBGS11
471,2019-07-20 09:40:49.946000,2019-07-20 09:40:49.946000,RB CAPITAL RENDA II FDO INV IMOB - FII,RBRD11,104.50,+0.05,1387,0.53,0.53,150mi,3.45,"


                  O FUNDO tem por objeto a aquisição de bens imóveis não residenciais, bem como de quaisquer direitos reais a eles relacionados, notadamente de empreendimentos imobiliários construídos e locados preponderantemente na modalidade “built-to-suit”, e outras formas de locação atípica, com geração de renda para o FUNDO.
                


",13 de Agosto de 2007,1851786,100.00,Ativa,Investidores em Geral,Renda,Híbrido,Indeterminado,"0,17% a.a.",0.5331,1.5879,3.1340,8.9612,0.51,1.52,3.00,8.58,4,3,https://www.fundsexplorer.com.br/funds/RBRD11
472,2019-07-20 09:40:51.748000,2019-07-20 09:40:51.748000,FDO INV IMOB RBR ALPHA FUNDOS DE FUNDOS,RBRF11,104.80,+0.00,37612,0.78,0.75,350mi,-1.05,"",12 de Setembro de 2017,809992,100.00,Ativa,Investidores em Geral,Renda,Títulos e Val Mob,Indeterminado,"0,2% a.a. sobre o patrimônio líquido (PL) do Fundo",0.7846,2.7846,4.9846,8.6742,0.75,2.66,4.76,8.28,0,0,https://www.fundsexplorer.com.br/funds/RBRF11
473,2019-07-20 09:40:55.431000,2019-07-20 09:40:55.431000,FDO INV IMOB - FII RBR RENDIMENTO HIGH GRADE,RBRR11,105.38,+0.37,27720,0.55,0.51,460mi,1.53,"


RBRR11 – Um FII Que Investe Majoritariamente Em CRIs
RBRR11 é um fundo imobiliário do
tipo papel. Seus investimentos tem como base principal aplicações em títulos e
valores mobiliários.
Fundos como o RBRR11 investem
de forma predominante em títulos de dívida imobiliária e outros valores
mobiliários. Dentre os títulos permitidos, os mais comum são os certificados
de recebíveis imobiliários (CRIs).
O FII RBR Rendimento High
Grade é um fundo de investimento imobiliário do tipo ANBIMA renda gestão
ativa do segmento de títulos e valores mobiliários. É constituído sob a forma
de condomínio fechado, com prazo de duração indeterminado, regido pelas
disposições legais e regulamentares que lhe forem aplicáveis.
Características do fundo RBRR11
O RBR Rendimento High Grade
foi constituído em janeiro de 2018 e tem como objetivo auferir ganhos com
rendimentos através de títulos imobiliários com foco em CRIs.
Tem por política básica realizar
investimentos objetivando, fundamentalmente, auferir rendimentos advindos dos
ativos alvo que vier a adquirir.
Destaca-se que a quantidade de no
mínimo, 67% do patrimônio líquido do fundo deverá estar investido em CRI,
observados os limites de aplicação por emissor previstos na legislação
aplicável.
O fundo é administrado pelo BTG
PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM.
Já a carteira de títulos e
valores mobiliários do fundo será gerida pela RBR Gestão de Recursos Ltda.
As cotas do RBR Rendimento
High Grade são negociadas com o código (ticker) RBRR11 no mercado de
bolsa da B3 - Brasil, Bolsa e Balcão.
Sua taxa de administração é 0,20%
ao ano sobre patrimônio líquido com mínimo de R$ 20.000,00 mensais corrigido
pelo IGPM.
Possui também uma taxa de gestão de
0,80% ao não sobre patrimônio líquido e uma taxa de performance de 20% sobre a rentabilidade
que que exceder a taxa DI.
A política de distribuição de rendimentos
do RBRR11 deve distribuir a seus cotistas, no mínimo, 95% dos resultados
auferidos, apurados segundo o regime de caixa.
O resultado auferido num
determinado período será distribuído aos cotistas, mensalmente, sempre até o
12º dia útil do mês subsequente ao do recebimento dos recursos, a título de
antecipação dos rendimentos do semestre a serem distribuídos.
FII RBR Rendimento High Grade – RBRR11
As aplicações realizadas no fundo
não contam com garantia do Administrador ou do Fundo Garantidor de Crédito, não
podendo o administrador ser responsabilizado por eventuais depreciações dos
ativos que compõem a carteira do fundo.
Portanto, é recomendado a leitura
cuidadosa do prospecto e do regulamento do fundo de investimento pelo
investidor ao aplicar seus recursos.
Para conferir outros dados e
indicadores do RBRR11, continue navegando em nosso site. Temos todas as
informações necessárias disponíveis aqui.



",02 de Maio de 2018,1480432,100.00,Ativa,Investidores em Geral,Renda,Títulos e Val Mob,Indeterminado,"0,2% a.a. sobre o patrimônio líq. do Fundo",0.5476,1.6476,3.4670,7.9345,0.52,1.56,3.29,7.53,0,0,https://www.fundsexplorer.com.br/funds/RBRR11
474,2019-07-20 09:40:58.921000,2019-07-20 09:40:58.921000,FDO INV IMOB AGÊNCIAS CAIXA - FII,RBVA11,144.00,+1.27,4044,1.49,1.11,440mi,6.60,"


                  O Fundo é um fundo de investimento imobiliário constituído sob a forma de condomínio fechado, o que implica que o resgate das Cotas somente se dará ao término do seu prazo de duração.
                


",28 de Agosto de 2012,405000,1.000.00,Ativa,Investidores em Geral,Desenvolvimento para Renda,Outros,Indeterminado,"1º ano: 0,651% a.a. do PL  - 2º ano: 0,551% a.a do PL  - 3º ano: 0,451% do PL A partir do 4º ano: 0,351% a.a. do PL",1.4900,3.2400,5.6900,9.9400,1.03,2.25,3.95,6.90,42,3,https://www.fundsexplorer.com.br/funds/RBVA11
475,2019-07-20 09:41:00.680000,2019-07-20 09:41:00.680000,RIO BRAVO CRÉDITO IMOBILIÁRIO II FDO INV IMOB -FII,RBVO11,43.50,+2.35,993,0.25,0.58,26mi,-0.23,"


                  O Fundo foi constituído sob a forma de condomínio fechado, tendo como base legal a Lei n.º 8.668/93 e a Instrução CVM n.º 472. A  constituição  do  Fundo  foi  formalizada  em  19  de  junho  de  2012,  com  a  aprovação  do  inteiro  teor  do  seu Regulamento,  tendo  seu  respectivo  ato  de  constituição  sido  registrado  em  20  de  junho  de  2012,  sob  o  nº 
1.679.832, perante o 6º Ofício de Registro de Títulos e Documentos da Cidade de São Paulo, Estado de São Paulo. O  Fundo  terá  prazo  de  duração  de  12  (doze)  anos  contados  a  partir  da  data  em  que  a  CVM  conceder  o registro de funcionamento do Fundo.
                


",19 de Junho de 2012,516066,100.00,Ativa,Investidores em Geral,Renda,Outros,Determinado,"0,75% a.a. sobre o valor investido em ativos imobiliários",0.2500,0.7000,1.2500,4.6900,0.57,1.61,2.87,10.78,0,0,https://www.fundsexplorer.com.br/funds/RBVO11
476,2019-07-20 09:41:04.944000,2019-07-20 09:41:04.944000,RENDA DE ESCRITÓRIOS FDO INV IMOB - FII,RDES11,67.20,+0.30,43,0.26,0.39,61mi,-0.50,"


                  Constituído sob a forma de condomínio fechado, o FUNDO é uma comunhão de recursos, captados através do sistema de distribuição de valores mobiliários, destinados à aplicação em empreendimentos imobiliários, conforme definidos na regulamentação vigente, com prazo de duração indeterminado, sendo regido pelo seu Regulamento e pelas disposições legais e regulamentares que lhe forem aplicáveis.
                


",20 de Dezembro de 2011,742000,100.00,Passiva,Investidores em Geral,Renda,Lajes Corporativas,Indeterminado,"0,48% a.a.",0.2600,0.5102,1.4531,2.7707,0.39,0.76,2.16,4.12,4,3,https://www.fundsexplorer.com.br/funds/RDES11
477,2019-07-20 09:41:06.829000,2019-07-20 09:41:06.829000,BB RENDA DE PAPEIS IMOB II FDO INV IMOB - FII,RDPD11,86.55,+0.00,3,0.47,0.55,100mi,1.76,"


RDPD11 – Fundo
De Recebíveis Imobiliários
RDPD11 é um fundo imobiliário do
tipo papel. Seus investimentos tem como base
aplicações em títulos e valores mobiliários.
Fundos de papel como RDPD11 são
focados em aplicações em recebíveis imobiliários, que são investimentos
de renda fixa voltado ao setor imobiliário.
BB RENDA DE PAPEIS
IMOBILIÁRIOS II é um fundo de investimento imobiliário do tipo ANBIMA
gestão ativa com segmento em títulos e valores mobiliários. O fundo tem um
prazo de duração de 15 anos, contado da primeira integralização de cotas. É
constituído sob a forma de condomínio fechado, de modo que suas cotas somente
poderão ser resgatadas ao término do seu prazo de duração.
Características do fundo RDPD11
Constituído em agosto de 2015, o
fundo é destinado a investidores em geral, que possuam perfil de risco
compatível com o investimento em fundos de investimento imobiliário.
Sua
administração e feita pelo Votorantim Asset Management DTVM LTDA.
Os
recursos do fundo serão aplicados, sob a gestão do Administrador e observada a
política de investimento definida no regulamento (“Política de Investimento”).
As
cotas do BB Renda de Papeis Imobiliários II são negociadas com o código
(ticker) RDPD11 no mercado de bolsa da B3 - Brasil, Bolsa e Balcão.
Sua taxa
de administração é de 0,90% ao ano sobre seu valor de mercado e
também possui uma taxa de performance de 20% sobre rentabilidade que exceder a
taxa DI.
Taxa
DI significa as taxas médias diárias dos depósitos interfinanceiros calculadas
e divulgadas diariamente pela B3.
Seu patrimônio líquido será
calculado diariamente somando-se o valor de mercado de todos os ativos da
carteira do fundo, subtraído de todas as despesas, provisões, e deferimentos,
inclusive das referentes à taxa de administração e performance.
A política
de distribuição de rendimentos do RDPD11 deve distribuir a seus
cotistas, no mínimo, 95% dos resultados auferidos, apurados segundo o regime de
caixa.
No
entanto, a título de antecipação dos resultados, o resultado auferido num
determinado período poderá ser distribuído aos cotistas, mensalmente, até o 10º
dia útil do mês subsequente ao recebimento da receita.
BB RENDA DE PAPEIS IMOBILIÁRIOS II – RDPD11
As aplicações realizadas no fundo não contam com garantia do Administrador ou do Fundo Garantidor de Crédito, não podendo o administrador ser responsabilizado por
eventuais depreciações dos ativos que compõem a carteira do fundo.
Portanto, é recomendado a leitura cuidadosa do prospecto e do regulamento do fundo de investimento pelo investidor ao aplicar seus recursos.
Para conferir outros dados e indicadores do RDPD11, continue navegando em nosso site. Temos todas as informações necessárias disponíveis aqui.



",N/A,1078042,100.00,Ativa,Investidores em Geral,Renda,Títulos e Val Mob,Determinado,"0,9% ao ano sobre o valor de mercado do Fundo",0.4700,1.3900,2.6400,4.9100,0.54,1.61,3.05,5.67,0,0,https://www.fundsexplorer.com.br/funds/RDPD11
